x,y,value
207,10,172
208,10,172
209,10,171
210,10,171
211,10,171
211,11,172
210,11,173
209,11,172
208,11,169
207,11,165
206,11,162
205,11,160
204,11,159
203,11,159
202,11,158
201,11,158
200,11,158
199,11,157
198,11,157
197,11,157
196,11,156
195,11,156
194,11,156
193,11,155
192,11,155
191,11,156
190,11,156
189,11,157
188,11,157
187,11,157
186,11,160
185,11,164
184,11,168
183,11,169
182,11,169
181,11,169
180,11,169
179,11,170
178,11,171
177,11,171
176,11,173
175,11,174
174,11,174
173,11,175
172,11,175
171,11,175
170,11,174
169,11,173
168,11,173
167,11,172
166,11,172
165,11,172
164,11,172
163,11,172
162,11,173
161,11,173
160,11,173
159,11,173
158,11,173
157,11,173
156,11,174
155,11,172
154,11,172
153,11,172
152,11,171
151,11,172
150,11,171
149,11,173
148,11,172
147,11,172
146,11,172
145,11,172
144,11,172
143,11,172
142,11,172
141,11,172
140,11,172
139,11,171
138,11,171
137,11,171
136,11,171
135,11,171
134,11,172
133,11,172
132,11,172
131,11,171
130,11,171
129,11,171
128,11,171
127,11,171
126,11,171
125,11,171
124,11,171
123,11,171
122,11,172
121,11,172
120,11,171
119,11,171
118,11,172
117,11,171
116,11,171
115,11,171
114,11,170
113,11,170
112,11,170
111,11,170
110,11,170
109,11,170
108,11,170
107,11,170
106,11,170
105,11,172
104,11,172
103,11,173
102,11,172
101,11,172
100,11,173
99,11,173
98,11,173
97,11,173
96,11,173
95,11,173
94,11,173
93,11,173
92,11,168
91,11,159
90,11,147
89,11,139
88,11,134
87,11,133
86,11,133
85,11,132
84,11,131
83,11,130
82,11,131
81,11,131
80,11,131
79,11,131
78,11,132
77,11,134
76,11,134
75,11,132
74,11,131
73,11,130
72,11,129
71,11,129
70,11,130
69,11,132
68,11,133
67,11,132
66,11,131
65,11,131
64,11,130
63,11,129
62,11,129
61,11,131
60,11,133
59,11,132
58,11,133
57,11,133
56,11,132
55,11,131
54,11,130
53,11,130
52,11,131
51,11,130
50,11,130
49,11,131
48,11,130
47,11,130
46,11,128
45,11,126
44,11,126
43,11,127
42,11,128
41,11,125
40,11,126
39,11,128
38,11,127
37,11,127
36,11,126
35,11,127
34,11,127
33,11,126
32,11,127
31,11,126
30,11,125
29,11,125
28,11,126
27,11,127
26,11,128
25,11,129
24,11,129
23,11,130
22,11,130
21,11,130
20,11,129
19,11,128
18,11,127
17,11,127
16,11,130
15,11,130
14,11,130
13,11,130
12,11,129
11,11,127
10,11,126
9,11,127
8,11,134
7,11,148
6,11,159
5,11,167
4,11,171
3,11,172
2,11,173
1,11,174
0,11,174
0,12,174
1,12,175
2,12,175
3,12,175
4,12,176
5,12,176
6,12,176
7,12,176
8,12,176
9,12,176
10,12,176
11,12,177
12,12,177
13,12,177
14,12,177
15,12,177
16,12,177
17,12,177
18,12,178
19,12,177
20,12,177
21,12,177
22,12,177
23,12,177
24,12,177
25,12,177
26,12,177
27,12,177
28,12,176
29,12,176
30,12,176
31,12,176
32,12,176
33,12,174
34,12,168
35,12,155
36,12,142
37,12,135
38,12,133
39,12,131
40,12,128
41,12,127
42,12,126
43,12,127
44,12,128
45,12,126
46,12,128
47,12,130
48,12,130
49,12,130
50,12,131
51,12,132
52,12,132
53,12,131
54,12,130
55,12,130
56,12,130
57,12,130
58,12,128
59,12,128
60,12,127
61,12,125
62,12,125
63,12,124
64,12,124
65,12,122
66,12,121
67,12,122
68,12,123
69,12,125
70,12,126
71,12,126
72,12,126
73,12,126
74,12,126
75,12,127
76,12,128
77,12,131
78,12,130
79,12,130
80,12,129
81,12,128
82,12,127
83,12,127
84,12,128
85,12,127
86,12,126
87,12,125
88,12,126
89,12,128
90,12,130
91,12,131
92,12,130
93,12,127
94,12,125
95,12,126
96,12,126
97,12,126
98,12,128
99,12,128
100,12,128
101,12,129
102,12,127
103,12,128
104,12,129
105,12,130
106,12,131
107,12,131
108,12,131
109,12,131
110,12,128
111,12,130
112,12,138
113,12,151
114,12,162
115,12,167
116,12,169
117,12,170
118,12,170
119,12,171
120,12,171
121,12,171
122,12,171
123,12,172
124,12,172
125,12,172
126,12,172
127,12,171
128,12,171
129,12,171
130,12,171
131,12,171
132,12,171
133,12,171
134,12,171
135,12,171
136,12,171
137,12,171
138,12,171
139,12,172
140,12,172
141,12,172
142,12,172
143,12,172
144,12,172
145,12,172
146,12,172
147,12,171
148,12,171
149,12,171
150,12,171
151,12,171
152,12,172
153,12,172
154,12,172
155,12,172
156,12,172
157,12,172
158,12,172
159,12,172
160,12,172
161,12,172
162,12,172
163,12,172
164,12,172
165,12,172
166,12,173
167,12,172
168,12,172
169,12,172
170,12,172
171,12,172
172,12,172
173,12,172
174,12,172
175,12,172
176,12,172
177,12,171
178,12,172
179,12,172
180,12,172
181,12,172
182,12,173
183,12,171
184,12,172
185,12,172
186,12,172
187,12,173
188,12,172
189,12,174
190,12,172
191,12,172
192,12,172
193,12,172
194,12,172
195,12,173
196,12,173
197,12,174
198,12,174
199,12,175
200,12,175
201,12,174
202,12,173
203,12,171
204,12,172
205,12,172
206,12,173
207,12,171
208,12,171
209,12,171
210,12,170
211,12,171
211,13,171
210,13,171
209,13,170
208,13,169
207,13,164
206,13,160
205,13,158
204,13,157
203,13,157
202,13,156
201,13,156
200,13,155
199,13,155
198,13,155
197,13,154
196,13,154
195,13,154
194,13,153
193,13,154
192,13,154
191,13,155
190,13,156
189,13,156
188,13,157
187,13,158
186,13,163
185,13,168
184,13,171
183,13,172
182,13,172
181,13,173
180,13,173
179,13,174
178,13,173
177,13,174
176,13,176
175,13,176
174,13,176
173,13,176
172,13,176
171,13,175
170,13,175
169,13,173
168,13,173
167,13,174
166,13,173
165,13,173
164,13,174
163,13,174
162,13,174
161,13,174
160,13,174
159,13,174
158,13,174
157,13,175
156,13,175
155,13,174
154,13,174
153,13,174
152,13,174
151,13,174
150,13,174
149,13,173
148,13,174
147,13,174
146,13,175
145,13,173
144,13,175
143,13,175
142,13,175
141,13,175
140,13,174
139,13,174
138,13,174
137,13,174
136,13,175
135,13,174
134,13,173
133,13,174
132,13,174
131,13,175
130,13,175
129,13,175
128,13,175
127,13,174
126,13,174
125,13,174
124,13,174
123,13,175
122,13,174
121,13,175
120,13,175
119,13,175
118,13,175
117,13,174
116,13,174
115,13,174
114,13,174
113,13,174
112,13,174
111,13,174
110,13,174
109,13,173
108,13,174
107,13,174
106,13,174
105,13,175
104,13,174
103,13,174
102,13,174
101,13,175
100,13,175
99,13,175
98,13,175
97,13,175
96,13,175
95,13,176
94,13,176
93,13,173
92,13,164
91,13,151
90,13,141
89,13,137
88,13,137
87,13,136
86,13,137
85,13,137
84,13,134
83,13,131
82,13,131
81,13,131
80,13,129
79,13,129
78,13,130
77,13,132
76,13,134
75,13,135
74,13,134
73,13,132
72,13,130
71,13,130
70,13,131
69,13,131
68,13,133
67,13,131
66,13,131
65,13,131
64,13,130
63,13,131
62,13,130
61,13,132
60,13,135
59,13,134
58,13,134
57,13,134
56,13,132
55,13,131
54,13,130
53,13,129
52,13,132
51,13,133
50,13,132
49,13,131
48,13,131
47,13,131
46,13,131
45,13,130
44,13,130
43,13,129
42,13,129
41,13,129
40,13,127
39,13,124
38,13,124
37,13,126
36,13,128
35,13,128
34,13,128
33,13,128
32,13,127
31,13,126
30,13,125
29,13,128
28,13,129
27,13,129
26,13,129
25,13,130
24,13,130
23,13,132
22,13,132
21,13,131
20,13,130
19,13,130
18,13,129
17,13,129
16,13,131
15,13,131
14,13,132
13,13,132
12,13,131
11,13,130
10,13,129
9,13,129
8,13,135
7,13,149
6,13,161
5,13,169
4,13,172
3,13,174
2,13,175
1,13,175
0,13,176
0,14,177
1,14,177
2,14,177
3,14,177
4,14,177
5,14,178
6,14,178
7,14,178
8,14,178
9,14,178
10,14,178
11,14,178
12,14,178
13,14,178
14,14,178
15,14,178
16,14,178
17,14,179
18,14,178
19,14,179
20,14,180
21,14,179
22,14,179
23,14,179
24,14,178
25,14,178
26,14,178
27,14,179
28,14,179
29,14,178
30,14,177
31,14,178
32,14,178
33,14,177
34,14,172
35,14,159
36,14,145
37,14,138
38,14,135
39,14,133
40,14,130
41,14,130
42,14,129
43,14,128
44,14,129
45,14,131
46,14,131
47,14,131
48,14,131
49,14,130
50,14,131
51,14,131
52,14,130
53,14,129
54,14,130
55,14,130
56,14,130
57,14,132
58,14,129
59,14,128
60,14,127
61,14,127
62,14,127
63,14,127
64,14,127
65,14,128
66,14,128
67,14,128
68,14,127
69,14,129
70,14,129
71,14,129
72,14,130
73,14,129
74,14,130
75,14,129
76,14,129
77,14,130
78,14,132
79,14,133
80,14,134
81,14,132
82,14,131
83,14,130
84,14,129
85,14,128
86,14,129
87,14,130
88,14,131
89,14,130
90,14,130
91,14,128
92,14,130
93,14,129
94,14,129
95,14,129
96,14,129
97,14,129
98,14,128
99,14,128
100,14,130
101,14,133
102,14,130
103,14,131
104,14,132
105,14,131
106,14,131
107,14,131
108,14,132
109,14,131
110,14,130
111,14,131
112,14,134
113,14,144
114,14,156
115,14,165
116,14,170
117,14,172
118,14,173
119,14,173
120,14,173
121,14,173
122,14,174
123,14,174
124,14,174
125,14,174
126,14,174
127,14,174
128,14,174
129,14,173
130,14,173
131,14,173
132,14,174
133,14,174
134,14,174
135,14,174
136,14,173
137,14,173
138,14,175
139,14,174
140,14,173
141,14,174
142,14,174
143,14,175
144,14,175
145,14,175
146,14,175
147,14,175
148,14,174
149,14,174
150,14,175
151,14,174
152,14,174
153,14,174
154,14,174
155,14,174
156,14,174
157,14,174
158,14,175
159,14,175
160,14,175
161,14,174
162,14,174
163,14,175
164,14,175
165,14,175
166,14,174
167,14,174
168,14,174
169,14,175
170,14,174
171,14,175
172,14,175
173,14,175
174,14,175
175,14,175
176,14,174
177,14,175
178,14,175
179,14,175
180,14,175
181,14,175
182,14,175
183,14,176
184,14,176
185,14,175
186,14,175
187,14,174
188,14,174
189,14,175
190,14,175
191,14,175
192,14,175
193,14,175
194,14,175
195,14,175
196,14,175
197,14,176
198,14,177
199,14,177
200,14,177
201,14,177
202,14,176
203,14,174
204,14,176
205,14,177
206,14,176
207,14,176
208,14,175
209,14,175
210,14,174
211,14,174
211,15,174
210,15,174
209,15,172
208,15,170
207,15,165
206,15,161
205,15,160
204,15,160
203,15,159
202,15,158
201,15,159
200,15,157
199,15,157
198,15,156
197,15,156
196,15,156
195,15,156
194,15,156
193,15,156
192,15,156
191,15,156
190,15,157
189,15,158
188,15,158
187,15,158
186,15,162
185,15,169
184,15,172
183,15,176
182,15,177
181,15,177
180,15,175
179,15,175
178,15,176
177,15,177
176,15,178
175,15,178
174,15,177
173,15,177
172,15,177
171,15,176
170,15,175
169,15,175
168,15,175
167,15,174
166,15,174
165,15,174
164,15,174
163,15,174
162,15,174
161,15,174
160,15,174
159,15,174
158,15,173
157,15,174
156,15,173
155,15,174
154,15,174
153,15,173
152,15,173
151,15,174
150,15,173
149,15,174
148,15,174
147,15,173
146,15,173
145,15,173
144,15,173
143,15,173
142,15,174
141,15,174
140,15,173
139,15,173
138,15,173
137,15,173
136,15,174
135,15,173
134,15,174
133,15,174
132,15,173
131,15,173
130,15,173
129,15,173
128,15,173
127,15,173
126,15,174
125,15,174
124,15,174
123,15,174
122,15,174
121,15,174
120,15,174
119,15,174
118,15,174
117,15,174
116,15,173
115,15,173
114,15,173
113,15,174
112,15,174
111,15,173
110,15,174
109,15,173
108,15,174
107,15,174
106,15,174
105,15,173
104,15,173
103,15,173
102,15,173
101,15,173
100,15,173
99,15,174
98,15,174
97,15,174
96,15,174
95,15,174
94,15,172
93,15,166
92,15,156
91,15,146
90,15,140
89,15,137
88,15,136
87,15,135
86,15,134
85,15,132
84,15,131
83,15,131
82,15,131
81,15,129
80,15,128
79,15,128
78,15,131
77,15,134
76,15,133
75,15,132
74,15,131
73,15,128
72,15,127
71,15,129
70,15,130
69,15,130
68,15,131
67,15,130
66,15,129
65,15,130
64,15,131
63,15,132
62,15,133
61,15,133
60,15,133
59,15,134
58,15,134
57,15,133
56,15,132
55,15,130
54,15,129
53,15,128
52,15,127
51,15,127
50,15,127
49,15,125
48,15,124
47,15,124
46,15,125
45,15,127
44,15,130
43,15,127
42,15,125
41,15,124
40,15,124
39,15,125
38,15,126
37,15,127
36,15,125
35,15,128
34,15,129
33,15,129
32,15,129
31,15,128
30,15,127
29,15,127
28,15,130
27,15,130
26,15,129
25,15,128
24,15,127
23,15,128
22,15,130
21,15,130
20,15,129
19,15,128
18,15,130
17,15,130
16,15,130
15,15,131
14,15,130
13,15,129
12,15,128
11,15,127
10,15,128
9,15,129
8,15,135
7,15,148
6,15,160
5,15,167
4,15,171
3,15,173
2,15,174
1,15,174
0,15,175
0,16,175
1,16,175
2,16,176
3,16,176
4,16,176
5,16,176
6,16,176
7,16,177
8,16,176
9,16,177
10,16,177
11,16,177
12,16,177
13,16,177
14,16,178
15,16,177
16,16,177
17,16,178
18,16,178
19,16,177
20,16,178
21,16,178
22,16,177
23,16,178
24,16,177
25,16,177
26,16,177
27,16,177
28,16,177
29,16,177
30,16,177
31,16,176
32,16,176
33,16,175
34,16,168
35,16,154
36,16,142
37,16,138
38,16,134
39,16,132
40,16,130
41,16,130
42,16,128
43,16,127
44,16,126
45,16,128
46,16,128
47,16,129
48,16,130
49,16,130
50,16,129
51,16,129
52,16,128
53,16,128
54,16,128
55,16,128
56,16,126
57,16,126
58,16,127
59,16,127
60,16,128
61,16,128
62,16,128
63,16,128
64,16,126
65,16,126
66,16,125
67,16,125
68,16,126
69,16,125
70,16,127
71,16,129
72,16,130
73,16,130
74,16,130
75,16,129
76,16,129
77,16,130
78,16,131
79,16,132
80,16,132
81,16,132
82,16,130
83,16,130
84,16,128
85,16,128
86,16,127
87,16,128
88,16,127
89,16,127
90,16,128
91,16,128
92,16,129
93,16,127
94,16,126
95,16,125
96,16,125
97,16,125
98,16,127
99,16,127
100,16,127
101,16,128
102,16,128
103,16,129
104,16,128
105,16,128
106,16,127
107,16,128
108,16,129
109,16,128
110,16,127
111,16,125
112,16,126
113,16,132
114,16,142
115,16,156
116,16,165
117,16,168
118,16,170
119,16,171
120,16,172
121,16,172
122,16,172
123,16,172
124,16,172
125,16,172
126,16,173
127,16,173
128,16,173
129,16,172
130,16,173
131,16,173
132,16,173
133,16,173
134,16,174
135,16,173
136,16,173
137,16,173
138,16,173
139,16,173
140,16,173
141,16,173
142,16,173
143,16,174
144,16,173
145,16,173
146,16,173
147,16,173
148,16,173
149,16,173
150,16,173
151,16,173
152,16,173
153,16,173
154,16,173
155,16,173
156,16,174
157,16,173
158,16,173
159,16,173
160,16,173
161,16,173
162,16,173
163,16,173
164,16,173
165,16,173
166,16,173
167,16,173
168,16,173
169,16,174
170,16,174
171,16,174
172,16,174
173,16,173
174,16,173
175,16,173
176,16,173
177,16,174
178,16,174
179,16,174
180,16,173
181,16,174
182,16,174
183,16,174
184,16,174
185,16,174
186,16,174
187,16,174
188,16,174
189,16,174
190,16,174
191,16,174
192,16,174
193,16,174
194,16,174
195,16,175
196,16,175
197,16,176
198,16,176
199,16,176
200,16,176
201,16,176
202,16,175
203,16,173
204,16,176
205,16,178
206,16,177
207,16,176
208,16,176
209,16,176
210,16,176
211,16,177
211,17,178
210,17,177
209,17,175
208,17,170
207,17,165
206,17,161
205,17,159
204,17,159
203,17,158
202,17,157
201,17,158
200,17,158
199,17,158
198,17,158
197,17,158
196,17,158
195,17,158
194,17,159
193,17,157
192,17,158
191,17,157
190,17,158
189,17,158
188,17,158
187,17,158
186,17,160
185,17,166
184,17,171
183,17,174
182,17,176
181,17,176
180,17,176
179,17,176
178,17,177
177,17,178
176,17,179
175,17,178
174,17,178
173,17,177
172,17,177
171,17,177
170,17,175
169,17,175
168,17,175
167,17,175
166,17,175
165,17,173
164,17,174
163,17,174
162,17,174
161,17,174
160,17,174
159,17,174
158,17,173
157,17,174
156,17,174
155,17,173
154,17,173
153,17,173
152,17,173
151,17,173
150,17,173
149,17,174
148,17,174
147,17,174
146,17,174
145,17,173
144,17,174
143,17,174
142,17,174
141,17,173
140,17,173
139,17,173
138,17,173
137,17,172
136,17,173
135,17,174
134,17,173
133,17,174
132,17,174
131,17,174
130,17,174
129,17,174
128,17,173
127,17,173
126,17,174
125,17,174
124,17,174
123,17,174
122,17,174
121,17,174
120,17,174
119,17,173
118,17,174
117,17,174
116,17,174
115,17,174
114,17,175
113,17,175
112,17,175
111,17,174
110,17,174
109,17,174
108,17,174
107,17,174
106,17,173
105,17,173
104,17,174
103,17,174
102,17,174
101,17,174
100,17,174
99,17,175
98,17,175
97,17,175
96,17,175
95,17,174
94,17,167
93,17,159
92,17,149
91,17,141
90,17,137
89,17,135
88,17,132
87,17,133
86,17,133
85,17,132
84,17,132
83,17,131
82,17,131
81,17,132
80,17,131
79,17,132
78,17,132
77,17,133
76,17,131
75,17,130
74,17,129
73,17,129
72,17,130
71,17,127
70,17,128
69,17,128
68,17,129
67,17,130
66,17,132
65,17,130
64,17,131
63,17,132
62,17,132
61,17,132
60,17,133
59,17,133
58,17,134
57,17,132
56,17,132
55,17,132
54,17,132
53,17,130
52,17,129
51,17,129
50,17,129
49,17,131
48,17,131
47,17,129
46,17,128
45,17,128
44,17,128
43,17,127
42,17,126
41,17,125
40,17,124
39,17,124
38,17,124
37,17,125
36,17,126
35,17,127
34,17,129
33,17,129
32,17,131
31,17,130
30,17,129
29,17,128
28,17,128
27,17,128
26,17,129
25,17,130
24,17,130
23,17,130
22,17,130
21,17,131
20,17,132
19,17,132
18,17,132
17,17,131
16,17,130
15,17,128
14,17,127
13,17,125
12,17,126
11,17,128
10,17,127
9,17,127
8,17,133
7,17,147
6,17,159
5,17,167
4,17,171
3,17,173
2,17,174
1,17,174
0,17,175
0,18,175
1,18,175
2,18,176
3,18,176
4,18,176
5,18,176
6,18,177
7,18,177
8,18,177
9,18,178
10,18,177
11,18,177
12,18,177
13,18,177
14,18,177
15,18,177
16,18,177
17,18,178
18,18,177
19,18,178
20,18,178
21,18,178
22,18,177
23,18,178
24,18,178
25,18,178
26,18,177
27,18,177
28,18,177
29,18,177
30,18,177
31,18,177
32,18,176
33,18,174
34,18,168
35,18,154
36,18,143
37,18,137
38,18,133
39,18,133
40,18,135
41,18,131
42,18,129
43,18,128
44,18,130
45,18,130
46,18,130
47,18,131
48,18,131
49,18,130
50,18,132
51,18,132
52,18,131
53,18,130
54,18,129
55,18,129
56,18,129
57,18,129
58,18,130
59,18,133
60,18,132
61,18,130
62,18,128
63,18,128
64,18,128
65,18,126
66,18,126
67,18,127
68,18,127
69,18,126
70,18,126
71,18,126
72,18,128
73,18,130
74,18,130
75,18,130
76,18,131
77,18,132
78,18,133
79,18,132
80,18,132
81,18,131
82,18,130
83,18,130
84,18,131
85,18,133
86,18,134
87,18,133
88,18,133
89,18,132
90,18,131
91,18,130
92,18,128
93,18,125
94,18,123
95,18,125
96,18,128
97,18,128
98,18,129
99,18,131
100,18,132
101,18,132
102,18,130
103,18,130
104,18,131
105,18,131
106,18,130
107,18,130
108,18,131
109,18,131
110,18,129
111,18,128
112,18,128
113,18,128
114,18,135
115,18,147
116,18,160
117,18,167
118,18,169
119,18,170
120,18,171
121,18,172
122,18,172
123,18,172
124,18,173
125,18,173
126,18,172
127,18,173
128,18,174
129,18,174
130,18,174
131,18,174
132,18,173
133,18,174
134,18,174
135,18,174
136,18,174
137,18,173
138,18,174
139,18,173
140,18,174
141,18,173
142,18,174
143,18,174
144,18,174
145,18,174
146,18,174
147,18,174
148,18,174
149,18,173
150,18,173
151,18,173
152,18,173
153,18,173
154,18,173
155,18,173
156,18,173
157,18,173
158,18,173
159,18,173
160,18,173
161,18,173
162,18,173
163,18,174
164,18,174
165,18,174
166,18,173
167,18,173
168,18,173
169,18,173
170,18,173
171,18,173
172,18,173
173,18,173
174,18,173
175,18,173
176,18,173
177,18,173
178,18,172
179,18,174
180,18,174
181,18,174
182,18,173
183,18,173
184,18,174
185,18,174
186,18,174
187,18,174
188,18,174
189,18,174
190,18,174
191,18,174
192,18,174
193,18,174
194,18,174
195,18,174
196,18,175
197,18,176
198,18,176
199,18,176
200,18,177
201,18,176
202,18,176
203,18,176
204,18,177
205,18,178
206,18,177
207,18,175
208,18,174
209,18,176
210,18,176
211,18,177
211,19,176
210,19,176
209,19,173
208,19,169
207,19,164
206,19,160
205,19,159
204,19,159
203,19,158
202,19,157
201,19,156
200,19,156
199,19,155
198,19,155
197,19,155
196,19,154
195,19,155
194,19,154
193,19,155
192,19,156
191,19,156
190,19,157
189,19,158
188,19,158
187,19,158
186,19,161
185,19,167
184,19,172
183,19,174
182,19,176
181,19,177
180,19,176
179,19,176
178,19,177
177,19,178
176,19,179
175,19,177
174,19,177
173,19,176
172,19,176
171,19,176
170,19,175
169,19,174
168,19,174
167,19,174
166,19,174
165,19,174
164,19,174
163,19,174
162,19,174
161,19,173
160,19,173
159,19,174
158,19,173
157,19,173
156,19,173
155,19,173
154,19,173
153,19,173
152,19,173
151,19,173
150,19,173
149,19,173
148,19,173
147,19,173
146,19,173
145,19,173
144,19,173
143,19,173
142,19,174
141,19,173
140,19,174
